CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
51101,King William,16097,7860,8237,0.8,76.1,19.3,1.1,0.9,0.0,12151,62031.0,3513.0,11.8,21.6,32.4,10.7,25.0,17.2,14.8,86.4,5.9,0.0,0.5,1.7,5.5,33.3,7972,78.6,15.2,6.0,0.2,5.4
51103,Lancaster,11129,5240,5889,1.6,69.0,28.0,0.0,0.4,0.0,9354,50374.0,5580.0,11.3,13.0,30.3,31.2,22.8,8.1,7.6,79.6,12.1,1.0,0.6,0.9,5.8,26.8,4690,74.2,15.9,9.7,0.2,7.9
51105,Lee,25206,13223,11983,1.8,93.0,3.7,0.2,0.2,0.0,20178,31086.0,2013.0,25.4,39.9,31.5,19.8,23.4,11.4,13.9,85.5,9.7,0.4,1.4,1.0,2.0,28.0,7942,71.1,23.1,5.3,0.5,12.0
51107,Loudoun,351129,173986,177143,13.2,59.3,7.2,0.2,16.1,0.1,213498,123453.0,1436.0,4.0,4.0,56.4,12.9,20.8,4.6,5.3,78.3,8.8,3.5,1.7,1.0,6.8,33.0,186474,78.5,16.9,4.5,0.1,4.0
51109,Louisa,33986,16752,17234,2.5,77.0,16.7,0.4,0.5,0.0,26224,57829.0,3890.0,10.0,12.9,33.1,16.1,24.2,13.2,13.4,81.1,10.3,0.7,0.8,1.6,5.5,35.2,16077,75.2,16.4,8.1,0.3,8.1
51111,Lunenburg,12558,6588,5970,4.0,60.0,33.8,0.1,0.3,0.0,9941,39506.0,3696.0,20.5,27.2,27.0,20.1,22.5,12.6,17.8,78.3,12.2,0.5,1.7,3.6,3.7,30.0,4523,64.7,28.6,6.4,0.3,7.3
51113,Madison,13147,6363,6784,2.1,85.3,8.3,0.0,0.0,0.0,10255,47736.0,4973.0,12.4,16.1,30.7,22.2,20.6,15.1,11.4,76.9,13.4,0.6,1.9,1.2,6.1,30.7,5965,68.8,17.6,13.7,0.0,6.6
51115,Mathews,8880,4103,4777,1.4,86.2,10.3,0.2,0.5,0.0,7339,63845.0,5703.0,7.0,11.2,34.8,19.2,20.3,11.7,14.0,80.3,9.0,0.2,0.1,3.6,6.8,30.4,3901,71.6,20.2,8.2,0.0,3.3
51117,Mecklenburg,31555,15232,16323,2.6,59.7,35.1,0.1,0.4,0.0,25133,37356.0,2391.0,19.8,27.6,30.2,20.8,25.6,9.7,13.7,78.9,12.8,0.5,1.9,2.2,3.7,24.8,12460,70.3,21.6,7.9,0.2,6.9
51119,Middlesex,10717,5302,5415,2.0,78.1,19.3,0.1,0.0,0.1,8993,54654.0,2879.0,9.5,14.5,31.1,20.9,24.7,12.4,10.9,83.2,5.1,0.6,2.4,1.1,7.7,30.8,4404,75.1,16.1,8.8,0.0,6.3
51121,Montgomery,96467,49981,46486,3.0,84.5,4.1,0.2,6.1,0.0,75497,46663.0,2521.0,24.8,16.9,46.6,19.0,21.2,4.9,8.3,75.5,8.1,5.2,4.3,2.6,4.3,18.4,45648,65.5,30.6,3.8,0.0,5.6
51125,Nelson,14858,7210,7648,3.5,81.7,13.4,0.2,0.2,0.0,11616,47118.0,6098.0,14.7,16.6,33.1,22.1,21.2,12.5,11.1,76.2,10.3,0.5,1.7,3.1,8.2,33.0,6694,69.1,16.1,14.2,0.6,5.7
51127,New Kent,19560,10045,9515,2.4,79.8,12.2,0.8,0.8,0.0,15146,73041.0,6494.0,7.0,11.4,36.1,14.4,25.7,15.5,8.3,80.6,11.0,0.3,0.3,1.2,6.6,33.1,9896,74.4,18.2,6.7,0.7,6.1
51131,Northampton,12184,5917,6267,8.0,54.2,36.4,0.1,0.8,0.2,9423,35055.0,2997.0,23.0,39.3,30.9,20.5,21.2,15.5,11.9,75.6,12.7,1.2,3.7,1.3,5.6,19.7,4830,72.3,17.4,10.2,0.1,9.5
51133,Northumberland,12304,5937,6367,0.5,70.1,28.6,0.5,0.1,0.0,10242,51885.0,3617.0,11.0,16.2,35.3,19.6,26.0,11.4,7.7,81.0,8.3,0.7,0.7,1.2,8.1,26.7,5021,72.2,16.1,11.7,0.0,8.7
51135,Nottoway,15711,8320,7391,3.9,55.1,38.5,0.3,0.6,0.0,12202,36284.0,1965.0,24.1,27.3,27.3,27.0,20.9,10.8,14.1,83.0,11.4,0.2,0.4,2.9,2.0,26.8,5644,62.8,32.5,4.7,0.0,10.8
51137,Orange,34596,16922,17674,4.1,79.4,12.7,0.2,1.0,0.0,26087,65166.0,2789.0,12.1,22.0,33.2,18.5,20.8,15.3,12.3,80.0,12.2,1.2,1.2,1.5,3.8,40.4,15024,73.6,19.7,6.7,0.0,7.9
51139,Page,23843,11707,12136,1.8,94.7,1.6,0.2,0.5,0.0,18776,43895.0,2183.0,16.4,20.6,26.0,20.3,25.0,15.0,13.6,79.3,15.0,0.5,1.3,0.7,3.2,32.8,10379,76.0,17.6,6.3,0.1,9.3
51141,Patrick,18264,9001,9263,2.7,90.0,6.4,0.2,0.1,0.0,14683,33982.0,4111.0,21.2,34.0,25.9,16.9,17.5,13.7,26.0,86.2,8.0,0.3,1.4,1.7,2.4,27.2,6971,77.6,15.1,7.2,0.1,8.3
51143,Pittsylvania,62794,30806,31988,2.4,74.2,21.4,0.1,0.3,0.0,49485,41824.0,1284.0,16.1,25.3,25.6,17.3,22.7,12.3,22.0,84.1,10.3,0.2,0.9,0.9,3.6,25.8,27803,79.8,14.2,5.9,0.2,7.7
51145,Powhatan,28207,15159,13048,2.0,83.4,12.2,0.3,0.5,0.1,22323,77896.0,3407.0,4.9,3.0,38.2,18.0,22.5,13.5,7.8,82.1,9.4,0.3,0.3,1.6,6.3,33.6,13301,77.7,16.6,5.5,0.1,4.9
51147,Prince Edward,23022,11426,11596,2.4,62.3,32.8,0.4,1.4,0.0,18899,41697.0,3991.0,21.0,22.8,30.9,25.7,21.2,10.6,11.7,73.9,7.3,0.2,8.7,5.1,4.9,21.7,8771,68.3,25.2,6.4,0.1,7.0
51149,Prince George,37380,20440,16940,7.1,56.4,31.1,0.6,2.0,0.4,28578,61857.0,3468.0,10.0,13.6,35.8,17.5,23.7,8.6,14.3,84.8,7.1,0.5,1.6,2.5,3.4,23.8,14315,67.9,26.6,5.2,0.3,10.6
51153,Prince William,437271,217901,219370,21.5,46.3,19.7,0.3,7.7,0.1,271567,98657.0,1268.0,6.7,9.8,43.2,17.8,22.8,9.1,7.2,74.1,13.7,5.8,1.4,1.2,3.8,39.6,223939,72.3,23.5,4.0,0.1,5.4
51155,Pulaski,34528,17232,17296,1.5,91.0,5.8,0.0,0.1,0.0,27731,47495.0,3279.0,13.5,17.4,29.7,15.9,23.3,8.5,22.6,85.5,8.8,0.6,1.2,1.5,2.4,22.8,15480,76.3,19.0,4.7,0.0,7.4
51157,Rappahannock,7431,3681,3750,3.4,89.5,4.2,0.1,0.8,0.0,5849,57210.0,4021.0,9.9,16.3,35.1,19.4,25.9,13.1,6.5,71.3,13.7,1.7,2.8,0.7,9.7,37.7,3570,63.5,21.5,15.0,0.0,2.9
51159,Richmond,8989,5166,3823,6.2,61.3,28.7,0.3,2.2,0.0,7125,47288.0,6065.0,10.5,11.6,26.2,18.7,26.9,14.0,14.2,76.5,9.8,2.1,1.1,1.9,8.7,27.2,3199,66.3,21.5,11.8,0.5,8.7
51161,Roanoke,93633,44757,48876,2.6,87.0,5.6,0.1,2.8,0.0,72244,60519.0,2016.0,8.3,10.1,40.6,14.6,27.9,6.5,10.5,87.8,6.7,0.4,0.7,0.8,3.7,21.0,45358,79.5,15.4,5.0,0.0,5.1
51163,Rockbridge,22444,11111,11333,1.5,93.2,2.8,0.1,0.7,0.1,18268,48901.0,3747.0,13.9,20.9,33.3,17.2,22.1,10.0,17.4,85.8,6.6,0.2,0.4,1.4,5.6,22.8,9789,71.4,17.0,11.5,0.1,4.1
51165,Rockingham,77785,38141,39644,5.9,90.3,1.8,0.1,0.7,0.0,57657,53744.0,1500.0,11.1,16.5,32.0,15.1,24.0,12.6,16.3,81.2,8.8,0.3,2.8,1.6,5.3,21.9,38108,76.2,15.9,7.4,0.5,5.4
51167,Russell,28245,13803,14442,1.1,96.7,1.0,0.0,0.1,0.0,22427,35045.0,3038.0,20.7,26.4,30.8,12.8,24.8,15.8,15.7,87.4,8.0,0.0,1.7,0.4,2.4,27.8,10211,76.7,18.2,5.1,0.0,8.0
51169,Scott,22570,11369,11201,1.2,97.0,0.8,0.1,0.3,0.0,18193,37240.0,1803.0,20.2,29.8,23.8,19.2,24.4,13.4,19.3,87.0,9.4,0.1,0.7,0.7,2.1,28.9,8509,78.3,16.4,5.3,0.0,9.4
51171,Shenandoah,42724,20725,21999,6.8,89.1,2.1,0.1,0.5,0.0,32360,49406.0,3055.0,12.2,19.4,28.6,17.7,21.9,12.6,19.3,81.7,11.8,0.3,1.8,0.8,3.6,30.6,19990,79.1,15.4,5.4,0.2,6.0
51173,Smyth,31734,15512,16222,1.8,94.5,2.1,0.1,0.3,0.0,25159,37983.0,1553.0,18.7,29.8,28.5,18.6,21.0,9.0,22.9,87.1,7.6,0.9,0.9,1.1,2.4,21.4,13278,75.7,17.5,6.6,0.2,6.4
51175,Southampton,18410,9661,8749,1.3,60.0,35.8,0.1,0.1,0.0,14689,48962.0,4005.0,15.7,24.3,29.2,18.1,23.6,14.5,14.6,87.6,6.9,0.3,0.7,1.8,2.6,31.7,7948,70.1,24.1,5.6,0.1,7.2
51177,Spotsylvania,127691,62742,64949,8.3,70.6,15.6,0.3,2.5,0.2,90536,78125.0,2699.0,8.2,10.8,39.0,18.1,23.7,9.8,9.4,79.2,12.1,2.8,0.6,1.1,4.2,38.2,62469,72.4,23.1,4.4,0.1,6.2
51179,Stafford,137145,69055,68090,10.7,65.6,16.7,0.3,2.9,0.1,95373,97144.0,2422.0,5.2,7.0,45.9,16.7,22.6,9.1,5.8,72.7,15.5,3.8,1.5,1.1,5.5,40.5,64619,64.6,31.9,3.4,0.1,5.5
51181,Surry,6823,3349,3474,1.6,52.0,44.5,0.2,0.8,0.0,5485,53673.0,4311.0,12.9,19.4,23.1,15.3,22.9,15.4,23.3,82.8,10.8,0.4,0.5,1.5,4.0,36.2,3209,77.2,18.2,4.6,0.0,10.7
